Prediction,Store,Date
9101.889,948,2015-08-20
11155.583,948,2015-08-21
7789.0767,948,2015-08-22
10690.852,948,2015-08-23
8332.309,948,2015-08-24
7316.2734,948,2015-08-25
8037.8057,948,2015-08-26
7397.7153,948,2015-08-27
9984.8545,948,2015-08-28
6252.9243,948,2015-08-29
8528.991,948,2015-08-30
14300.599,948,2015-08-31
12478.876,948,2015-09-01
11379.355,948,2015-09-02
11533.985,948,2015-09-03
16081.464,948,2015-09-04
9249.661,948,2015-09-05
13718.576,948,2015-09-06
10048.611,948,2015-09-07
7692.9673,948,2015-09-08
7909.8057,948,2015-09-09
8315.474,948,2015-09-10
13371.693,948,2015-09-11
9151.407,948,2015-09-12
14633.751,948,2015-09-13
15634.565,948,2015-09-14
13429.703,948,2015-09-15
13546.826,948,2015-09-16
13904.893,948,2015-09-17
4700.974,950,2015-08-01
251.66672,950,2015-08-02
9803.978,950,2015-08-03
9404.208,950,2015-08-04
9147.94,950,2015-08-05
9076.818,950,2015-08-06
9490.089,950,2015-08-07
5109.8745,950,2015-08-08
515.41455,950,2015-08-09
6689.8833,950,2015-08-10
5384.542,950,2015-08-11
5014.2397,950,2015-08-12
5767.9604,950,2015-08-13
6623.6787,950,2015-08-14
5462.1167,950,2015-08-15
359.18903,950,2015-08-16
5950.253,950,2015-08-17
6521.7725,950,2015-08-18
6274.8315,950,2015-08-19
5935.9966,950,2015-08-20
7379.7686,950,2015-08-21
5586.406,950,2015-08-22
320.53406,950,2015-08-23
6187.689,950,2015-08-24
6218.6216,950,2015-08-25
5697.7046,950,2015-08-26
5658.5576,950,2015-08-27
6992.8306,950,2015-08-28
97.585884,950,2015-08-29
-41.152138,950,2015-08-30
11480.77,950,2015-08-31
12753.176,950,2015-09-01
10923.592,950,2015-09-02
10450.314,950,2015-09-03
14027.626,950,2015-09-04
5135.6885,950,2015-09-05
-300.0967,950,2015-09-06
6935.167,950,2015-09-07
6103.2476,950,2015-09-08
3981.051,950,2015-09-09
4404.398,950,2015-09-10
7785.971,950,2015-09-11
5898.772,950,2015-09-12
37.74203,950,2015-09-13
11338.015,950,2015-09-14
12524.621,950,2015-09-15
11928.61,950,2015-09-16
12055.268,950,2015-09-17
7322.7295,951,2015-08-01
192.0355,951,2015-08-02
10782.426,951,2015-08-03
9853.597,951,2015-08-04
9698.97,951,2015-08-05
9671.278,951,2015-08-06
11035.372,951,2015-08-07
7020.646,951,2015-08-08
556.2047,951,2015-08-09
8453.818,951,2015-08-10
7510.322,951,2015-08-11
7681.503,951,2015-08-12
7239.729,951,2015-08-13
9161.283,951,2015-08-14
8750.753,951,2015-08-15
566.5359,951,2015-08-16
8319.556,951,2015-08-17
9318.794,951,2015-08-18
8953.041,951,2015-08-19
8152.6514,951,2015-08-20
11304.327,951,2015-08-21
9485.1455,951,2015-08-22
437.2495,951,2015-08-23
9444.356,951,2015-08-24
8920.548,951,2015-08-25
6872.925,951,2015-08-26
7473.5083,951,2015-08-27
8767.4795,951,2015-08-28
5293.1777,951,2015-08-29
710.4667,951,2015-08-30
13987.544,951,2015-08-31
11016.207,951,2015-09-01
12315.632,951,2015-09-02
9907.167,951,2015-09-03
12764.121,951,2015-09-04
8504.711,951,2015-09-05
471.31146,951,2015-09-06
10520.995,951,2015-09-07
8655.161,951,2015-09-08
7730.447,951,2015-09-09
8800.022,951,2015-09-10
12222.796,951,2015-09-11
11945.165,951,2015-09-12
595.22144,951,2015-09-13
11743.199,951,2015-09-14
12642.528,951,2015-09-15
12029.946,951,2015-09-16
11867.837,951,2015-09-17
7334.427,952,2015-08-01
49.252872,952,2015-08-02
8196.281,952,2015-08-03
7433.674,952,2015-08-04
7671.8027,952,2015-08-05
8150.4575,952,2015-08-06
9014.3125,952,2015-08-07
7172.994,952,2015-08-08
351.0688,952,2015-08-09
5644.8325,952,2015-08-10
4918.385,952,2015-08-11
4546.695,952,2015-08-12
5249.4565,952,2015-08-13
7861.679,952,2015-08-14
534.4959,952,2015-08-15
294.57285,952,2015-08-16
5506.4116,952,2015-08-17
5718.151,952,2015-08-18
5777.187,952,2015-08-19
6039.6094,952,2015-08-20
7229.364,952,2015-08-21
8019.893,952,2015-08-22
496.0355,952,2015-08-23
5649.495,952,2015-08-24
5716.7944,952,2015-08-25
5664.075,952,2015-08-26
5889.5054,952,2015-08-27
8009.0083,952,2015-08-28
5805.494,952,2015-08-29
237.99341,952,2015-08-30
11658.87,952,2015-08-31
11723.578,952,2015-09-01
9683.232,952,2015-09-02
10109.284,952,2015-09-03
13209.299,952,2015-09-04
7147.0635,952,2015-09-05
-37.600784,952,2015-09-06
5825.3433,952,2015-09-07
4174.5576,952,2015-09-08
4131.3643,952,2015-09-09
5055.1597,952,2015-09-10
10427.412,952,2015-09-11
8654.847,952,2015-09-12
18.834654,952,2015-09-13
11335.2705,952,2015-09-14
11699.11,952,2015-09-15
11423.512,952,2015-09-16
12633.869,952,2015-09-17
5517.3354,954,2015-08-01
166.66423,954,2015-08-02
9763.422,954,2015-08-03
8964.739,954,2015-08-04
8995.481,954,2015-08-05
9286.531,954,2015-08-06
9064.177,954,2015-08-07
5298.436,954,2015-08-08
286.6551,954,2015-08-09
6275.3667,954,2015-08-10
5601.0483,954,2015-08-11
5824.9336,954,2015-08-12
5439.3516,954,2015-08-13
6427.238,954,2015-08-14
5739.069,954,2015-08-15
349.04684,954,2015-08-16
6218.3213,954,2015-08-17
7098.3623,954,2015-08-18
6356.2627,954,2015-08-19
6589.5117,954,2015-08-20
7327.2866,954,2015-08-21
6707.0176,954,2015-08-22
161.09172,954,2015-08-23
6864.8687,954,2015-08-24
6732.1416,954,2015-08-25
6721.221,954,2015-08-26
5958.8506,954,2015-08-27
7896.154,954,2015-08-28
3639.4382,954,2015-08-29
148.73933,954,2015-08-30
11560.756,954,2015-08-31
10709.221,954,2015-09-01
10859.107,954,2015-09-02
10111.962,954,2015-09-03
13487.226,954,2015-09-04
6490.743,954,2015-09-05
-323.9607,954,2015-09-06
7445.572,954,2015-09-07
6851.9517,954,2015-09-08
6243.337,954,2015-09-09
3915.0342,954,2015-09-10
7770.106,954,2015-09-11
7374.7197,954,2015-09-12
-50.55769,954,2015-09-13
10920.604,954,2015-09-14
12381.834,954,2015-09-15
11397.021,954,2015-09-16
11758.135,954,2015-09-17
4946.1274,955,2015-08-01
-31.92731,955,2015-08-02
7380.981,955,2015-08-03
6629.753,955,2015-08-04
6226.726,955,2015-08-05
6637.867,955,2015-08-06
7786.8735,955,2015-08-07
6373.202,955,2015-08-08
438.65015,955,2015-08-09
4098.4004,955,2015-08-10
3739.3171,955,2015-08-11
4328.4355,955,2015-08-12
5428.231,955,2015-08-13
6507.405,955,2015-08-14
6421.7695,955,2015-08-15
460.5597,955,2015-08-16
5740.5283,955,2015-08-17
6343.8813,955,2015-08-18
6639.0107,955,2015-08-19
5508.6777,955,2015-08-20
7530.6396,955,2015-08-21
5427.6934,955,2015-08-22
485.67093,955,2015-08-23
5276.781,955,2015-08-24
5811.385,955,2015-08-25
5890.3755,955,2015-08-26
6369.027,955,2015-08-27
6690.4067,955,2015-08-28
4943.364,955,2015-08-29
209.1899,955,2015-08-30
13115.474,955,2015-08-31
11335.257,955,2015-09-01
10485.011,955,2015-09-02
10644.787,955,2015-09-03
14619.812,955,2015-09-04
7884.1504,955,2015-09-05
-79.416504,955,2015-09-06
5407.2866,955,2015-09-07
4431.549,955,2015-09-08
4887.792,955,2015-09-09
5588.6353,955,2015-09-10
8891.497,955,2015-09-11
8866.136,955,2015-09-12
207.92693,955,2015-09-13
13299.6875,955,2015-09-14
12291.401,955,2015-09-15
11744.84,955,2015-09-16
12460.9375,955,2015-09-17
1758.7567,956,2015-08-01
249.42831,956,2015-08-02
4799.797,956,2015-08-03
3958.6975,956,2015-08-04
3955.7405,956,2015-08-05
4189.9595,956,2015-08-06
4839.997,956,2015-08-07
3729.9902,956,2015-08-08
302.20312,956,2015-08-09
4024.0469,956,2015-08-10
4011.3525,956,2015-08-11
4687.907,956,2015-08-12
4471.177,956,2015-08-13
4845.8228,956,2015-08-14
3399.2207,956,2015-08-15
340.94174,956,2015-08-16
9427.189,956,2015-08-17
9183.623,956,2015-08-18
9201.68,956,2015-08-19
9112.598,956,2015-08-20
9974.023,956,2015-08-21
3168.6465,956,2015-08-22
403.6537,956,2015-08-23
5523.356,956,2015-08-24
4838.7383,956,2015-08-25
4581.8228,956,2015-08-26
5560.093,956,2015-08-27
7000.362,956,2015-08-28
4834.7314,956,2015-08-29
521.7698,956,2015-08-30
13907.729,956,2015-08-31
12595.236,956,2015-09-01
12611.551,956,2015-09-02
12648.165,956,2015-09-03
15412.994,956,2015-09-04
5662.295,956,2015-09-05
-156.4391,956,2015-09-06
5677.9204,956,2015-09-07
5387.158,956,2015-09-08
5156.298,956,2015-09-09
5249.0254,956,2015-09-10
7353.0776,956,2015-09-11
5807.054,956,2015-09-12
119.4115,956,2015-09-13
14416.246,956,2015-09-14
13786.971,956,2015-09-15
13953.1455,956,2015-09-16
14114.323,956,2015-09-17
6557.532,960,2015-08-01
-71.83578,960,2015-08-02
11117.333,960,2015-08-03
9826.757,960,2015-08-04
9860.604,960,2015-08-05
10527.806,960,2015-08-06
10196.799,960,2015-08-07
7009.891,960,2015-08-08
336.28574,960,2015-08-09
6810.0513,960,2015-08-10
6349.372,960,2015-08-11
6304.701,960,2015-08-12
6411.6626,960,2015-08-13
7257.425,960,2015-08-14
7017.414,960,2015-08-15
439.8411,960,2015-08-16
6729.405,960,2015-08-17
8399.871,960,2015-08-18
7235.649,960,2015-08-19
6501.5366,960,2015-08-20
8217.999,960,2015-08-21
6662.5596,960,2015-08-22
280.4479,960,2015-08-23
7234.6,960,2015-08-24
7164.388,960,2015-08-25
6679.269,960,2015-08-26
6702.3926,960,2015-08-27
7513.7056,960,2015-08-28
4903.575,960,2015-08-29
470.26016,960,2015-08-30
11784.408,960,2015-08-31
13101.454,960,2015-09-01
11133.678,960,2015-09-02
10612.224,960,2015-09-03
15046.539,960,2015-09-04
7740.6895,960,2015-09-05
285.1377,960,2015-09-06
9317.276,960,2015-09-07
9255.581,960,2015-09-08
6785.3677,960,2015-09-09
7018.2856,960,2015-09-10
10794.518,960,2015-09-11
8159.891,960,2015-09-12
466.85995,960,2015-09-13
13492.875,960,2015-09-14
14284.22,960,2015-09-15
13425.49,960,2015-09-16
13142.188,960,2015-09-17
5734.259,961,2015-08-01
47.451042,961,2015-08-02
9531.074,961,2015-08-03
8861.194,961,2015-08-04
8541.628,961,2015-08-05
9495.044,961,2015-08-06
9706.446,961,2015-08-07
6220.417,961,2015-08-08
413.4693,961,2015-08-09
6491.7476,961,2015-08-10
5851.5146,961,2015-08-11
4902.637,961,2015-08-12
6307.3584,961,2015-08-13
8266.688,961,2015-08-14
8083.746,961,2015-08-15
475.38568,961,2015-08-16
6297.401,961,2015-08-17
7019.1953,961,2015-08-18
6781.5654,961,2015-08-19
6435.315,961,2015-08-20
7962.399,961,2015-08-21
6782.636,961,2015-08-22
374.52542,961,2015-08-23
6269.608,961,2015-08-24
6049.782,961,2015-08-25
7019.821,961,2015-08-26
6632.7104,961,2015-08-27
8464.997,961,2015-08-28
5012.42,961,2015-08-29
623.6865,961,2015-08-30
10794.181,961,2015-08-31
12276.879,961,2015-09-01
10683.577,961,2015-09-02
9073.189,961,2015-09-03
13691.799,961,2015-09-04
8524.147,961,2015-09-05
101.123436,961,2015-09-06
8341.06,961,2015-09-07
7360.122,961,2015-09-08
4686.4326,961,2015-09-09
4802.1797,961,2015-09-10
9498.928,961,2015-09-11
8965.891,961,2015-09-12
198.18375,961,2015-09-13
11171.51,961,2015-09-14
12154.559,961,2015-09-15
11358.929,961,2015-09-16
11642.427,961,2015-09-17
5273.334,962,2015-08-01
170.92326,962,2015-08-02
9881.338,962,2015-08-03
9545.361,962,2015-08-04
8821.866,962,2015-08-05
8866.637,962,2015-08-06
9372.454,962,2015-08-07
5283.209,962,2015-08-08
262.30295,962,2015-08-09
6570.606,962,2015-08-10
6342.159,962,2015-08-11
5653.1274,962,2015-08-12
5983.646,962,2015-08-13
7487.305,962,2015-08-14
6191.24,962,2015-08-15
237.76521,962,2015-08-16
6019.944,962,2015-08-17
7659.6387,962,2015-08-18
7623.8647,962,2015-08-19
6096.0493,962,2015-08-20
7415.047,962,2015-08-21
6569.67,962,2015-08-22
275.97498,962,2015-08-23
6739.741,962,2015-08-24
7013.3716,962,2015-08-25
5819.1655,962,2015-08-26
5916.9414,962,2015-08-27
7601.643,962,2015-08-28
3733.354,962,2015-08-29
563.657,962,2015-08-30
10164.932,962,2015-08-31
11292.411,962,2015-09-01
11384.382,962,2015-09-02
9988.795,962,2015-09-03
14230.86,962,2015-09-04
8399.754,962,2015-09-05
206.14917,962,2015-09-06
9060.846,962,2015-09-07
7210.408,962,2015-09-08
6412.127,962,2015-09-09
6346.527,962,2015-09-10
8831.692,962,2015-09-11
8599.739,962,2015-09-12
333.08783,962,2015-09-13
11045.194,962,2015-09-14
12616.676,962,2015-09-15
11319.307,962,2015-09-16
11044.601,962,2015-09-17
8689.755,964,2015-08-01
-18.78472,964,2015-08-02
13758.555,964,2015-08-03
13069.001,964,2015-08-04
12639.734,964,2015-08-05
12078.314,964,2015-08-06
12030.4375,964,2015-08-07
11150.091,964,2015-08-08
375.06876,964,2015-08-09
8468.03,964,2015-08-10
7934.5557,964,2015-08-11
8432.075,964,2015-08-12
7374.9883,964,2015-08-13
8769.666,964,2015-08-14
7294.5117,964,2015-08-15
396.9573,964,2015-08-16
9462.376,964,2015-08-17
8714.495,964,2015-08-18
9573.243,964,2015-08-19
8868.439,964,2015-08-20
11525.9,964,2015-08-21
8594.884,964,2015-08-22
272.83746,964,2015-08-23
9770.181,964,2015-08-24
9546.644,964,2015-08-25
8801.557,964,2015-08-26
7994.8647,964,2015-08-27
9326.365,964,2015-08-28
5584.312,964,2015-08-29
502.06284,964,2015-08-30
12169.938,964,2015-08-31
9745.124,964,2015-09-01
11285.594,964,2015-09-02
11183.962,964,2015-09-03
16914.764,964,2015-09-04
10631.892,964,2015-09-05
269.1415,964,2015-09-06
9697.889,964,2015-09-07
10626.754,964,2015-09-08
9086.313,964,2015-09-09
8293.9375,964,2015-09-10
11672.748,964,2015-09-11
10180.364,964,2015-09-12
626.99963,964,2015-09-13
11830.783,964,2015-09-14
12997.812,964,2015-09-15
11977.717,964,2015-09-16
14349.015,964,2015-09-17
6426.3477,965,2015-08-01
211.18515,965,2015-08-02
13208.679,965,2015-08-03
12665.027,965,2015-08-04
12090.655,965,2015-08-05
11187.004,965,2015-08-06
11329.989,965,2015-08-07
7542.1396,965,2015-08-08
573.0856,965,2015-08-09
8003.084,965,2015-08-10
7797.503,965,2015-08-11
7678.202,965,2015-08-12
7006.883,965,2015-08-13
9181.456,965,2015-08-14
8863.262,965,2015-08-15
400.08673,965,2015-08-16
6193.8843,965,2015-08-17
7305.625,965,2015-08-18
7964.24,965,2015-08-19
7458.789,965,2015-08-20
9854.587,965,2015-08-21
7886.6987,965,2015-08-22
406.03723,965,2015-08-23
8782.544,965,2015-08-24
8216.247,965,2015-08-25
8894.325,965,2015-08-26
8298.288,965,2015-08-27
9484.7,965,2015-08-28
6119.705,965,2015-08-29
583.52496,965,2015-08-30
9429.723,965,2015-08-31
9108.246,965,2015-09-01
10168.691,965,2015-09-02
8945.64,965,2015-09-03
15072.682,965,2015-09-04
7186.488,965,2015-09-05
550.4334,965,2015-09-06
9200.211,965,2015-09-07
9784.787,965,2015-09-08
9230.017,965,2015-09-09
8459.369,965,2015-09-10
11334.565,965,2015-09-11
8229.334,965,2015-09-12
754.45996,965,2015-09-13
10726.51,965,2015-09-14
11045.623,965,2015-09-15
10228.442,965,2015-09-16
12766.944,965,2015-09-17
3602.3306,966,2015-08-01
111.96537,966,2015-08-02
6316.1597,966,2015-08-03
5653.868,966,2015-08-04
5192.5347,966,2015-08-05
5583.676,966,2015-08-06
5862.855,966,2015-08-07
3608.3828,966,2015-08-08
248.15404,966,2015-08-09
3507.0537,966,2015-08-10
3488.726,966,2015-08-11
4737.0522,966,2015-08-12
4722.576,966,2015-08-13
5687.0205,966,2015-08-14
4256.563,966,2015-08-15
277.63977,966,2015-08-16
7133.0464,966,2015-08-17
6891.7285,966,2015-08-18
7663.116,966,2015-08-19
6911.008,966,2015-08-20
8116.663,966,2015-08-21
4260.3833,966,2015-08-22
449.37634,966,2015-08-23
5194.223,966,2015-08-24
5382.985,966,2015-08-25
6650.832,966,2015-08-26
6004.406,966,2015-08-27
7298.6816,966,2015-08-28
4541.0024,966,2015-08-29
323.5268,966,2015-08-30
10413.877,966,2015-08-31
9986.307,966,2015-09-01
9448.93,966,2015-09-02
8535.579,966,2015-09-03
12614.438,966,2015-09-04
4966.862,966,2015-09-05
-281.07217,966,2015-09-06
4281.488,966,2015-09-07
4650.246,966,2015-09-08
4689.514,966,2015-09-09
4771.698,966,2015-09-10
7978.1055,966,2015-09-11
5548.2344,966,2015-09-12
52.969425,966,2015-09-13
10628.216,966,2015-09-14
9652.45,966,2015-09-15
9956.612,966,2015-09-16
10313.722,966,2015-09-17
5295.836,967,2015-08-01
126.289276,967,2015-08-02
12337.146,967,2015-08-03
10407.052,967,2015-08-04
10577.142,967,2015-08-05
11837.209,967,2015-08-06
11319.482,967,2015-08-07
5648.823,967,2015-08-08
483.344,967,2015-08-09
8166.086,967,2015-08-10
7021.443,967,2015-08-11
7420.346,967,2015-08-12
8285.022,967,2015-08-13
7957.58,967,2015-08-14
6825.0728,967,2015-08-15
483.85968,967,2015-08-16
8194.354,967,2015-08-17
8692.124,967,2015-08-18
9038.232,967,2015-08-19
9364.719,967,2015-08-20
11211.763,967,2015-08-21
6359.3516,967,2015-08-22
382.9951,967,2015-08-23
8724.748,967,2015-08-24
8748.548,967,2015-08-25
8098.888,967,2015-08-26
7508.718,967,2015-08-27
8869.047,967,2015-08-28
6233.085,967,2015-08-29
290.55844,967,2015-08-30
14330.768,967,2015-08-31
12949.05,967,2015-09-01
14169.93,967,2015-09-02
12280.72,967,2015-09-03
16095.017,967,2015-09-04
7300.4106,967,2015-09-05
-6.454532,967,2015-09-06
9728.491,967,2015-09-07
9475.481,967,2015-09-08
7220.0146,967,2015-09-09
8465.653,967,2015-09-10
10131.83,967,2015-09-11
7852.87,967,2015-09-12
132.54866,967,2015-09-13
13411.619,967,2015-09-14
13292.413,967,2015-09-15
12833.292,967,2015-09-16
12272.655,967,2015-09-17
3740.18,969,2015-08-01
316.92966,969,2015-08-02
6254.1187,969,2015-08-03
5819.705,969,2015-08-04
5366.453,969,2015-08-05
5703.636,969,2015-08-06
5798.0327,969,2015-08-07
4045.5095,969,2015-08-08
242.82826,969,2015-08-09
3685.339,969,2015-08-10
4022.7803,969,2015-08-11
3516.417,969,2015-08-12
4553.976,969,2015-08-13
5300.986,969,2015-08-14
4163.642,969,2015-08-15
224.43918,969,2015-08-16
6860.8037,969,2015-08-17
6961.352,969,2015-08-18
7647.7236,969,2015-08-19
7674.003,969,2015-08-20
8143.7534,969,2015-08-21
4058.4001,969,2015-08-22
137.34285,969,2015-08-23
4629.5605,969,2015-08-24
4809.134,969,2015-08-25
4724.6665,969,2015-08-26
5399.8433,969,2015-08-27
6509.913,969,2015-08-28
4010.2888,969,2015-08-29
208.58914,969,2015-08-30
11367.418,969,2015-08-31
10029.3,969,2015-09-01
10048.41,969,2015-09-02
10256.815,969,2015-09-03
12405.823,969,2015-09-04
6087.8457,969,2015-09-05
-82.403244,969,2015-09-06
5762.9062,969,2015-09-07
5691.4614,969,2015-09-08
5428.6504,969,2015-09-09
6208.308,969,2015-09-10
7500.101,969,2015-09-11
6056.2114,969,2015-09-12
183.6375,969,2015-09-13
12265.252,969,2015-09-14
11771.744,969,2015-09-15
11177.499,969,2015-09-16
11719.603,969,2015-09-17
1721.869,970,2015-08-01
74.09117,970,2015-08-02
4106.937,970,2015-08-03
3618.7568,970,2015-08-04
3245.078,970,2015-08-05
3619.8232,970,2015-08-06
3360.3838,970,2015-08-07
3568.6375,970,2015-08-08
224.52261,970,2015-08-09
4965.8237,970,2015-08-10
4738.8477,970,2015-08-11
4166.6045,970,2015-08-12
4351.5864,970,2015-08-13
4748.538,970,2015-08-14
3578.684,970,2015-08-15
267.7013,970,2015-08-16
9204.164,970,2015-08-17
8998.207,970,2015-08-18
9973.614,970,2015-08-19
10327.705,970,2015-08-20
12186.912,970,2015-08-21
3499.786,970,2015-08-22
157.57858,970,2015-08-23
5130.597,970,2015-08-24
4611.283,970,2015-08-25
3922.3643,970,2015-08-26
3881.0178,970,2015-08-27
5400.3564,970,2015-08-28
4124.55,970,2015-08-29
104.16456,970,2015-08-30
13401.549,970,2015-08-31
11648.888,970,2015-09-01
11510.096,970,2015-09-02
11770.988,970,2015-09-03
13908.862,970,2015-09-04
5138.9224,970,2015-09-05
-21.033009,970,2015-09-06
5833.652,970,2015-09-07
5167.406,970,2015-09-08
4550.391,970,2015-09-09
4739.5005,970,2015-09-10
6592.138,970,2015-09-11
5381.912,970,2015-09-12
172.10774,970,2015-09-13
13458.718,970,2015-09-14
12425.213,970,2015-09-15
12422.209,970,2015-09-16
12933.242,970,2015-09-17
5443.1953,973,2015-08-01
94.844,973,2015-08-02
10785.444,973,2015-08-03
9852.213,973,2015-08-04
9495.262,973,2015-08-05
9238.57,973,2015-08-06
10851.435,973,2015-08-07
6816.2314,973,2015-08-08
717.17993,973,2015-08-09
7742.9604,973,2015-08-10
5668.436,973,2015-08-11
6053.6733,973,2015-08-12
6763.1743,973,2015-08-13
7932.6904,973,2015-08-14
7382.254,973,2015-08-15
881.9543,973,2015-08-16
7400.805,973,2015-08-17
8878.794,973,2015-08-18
8130.2607,973,2015-08-19
7096.602,973,2015-08-20
8428.737,973,2015-08-21
6042.05,973,2015-08-22
590.59326,973,2015-08-23
7706.685,973,2015-08-24
7240.817,973,2015-08-25
6554.2915,973,2015-08-26
6738.282,973,2015-08-27
7514.336,973,2015-08-28
4865.0195,973,2015-08-29
1226.5178,973,2015-08-30
12458.999,973,2015-08-31
10406.207,973,2015-09-01
10590.414,973,2015-09-02
10337.144,973,2015-09-03
13971.593,973,2015-09-04
9394.569,973,2015-09-05
775.30316,973,2015-09-06
9321.429,973,2015-09-07
7715.018,973,2015-09-08
7428.229,973,2015-09-09
7502.0005,973,2015-09-10
8927.839,973,2015-09-11
9098.162,973,2015-09-12
1025.8679,973,2015-09-13
10997.509,973,2015-09-14
12690.414,973,2015-09-15
12573.23,973,2015-09-16
12193.34,973,2015-09-17
9879.955,974,2015-08-01
231.6367,974,2015-08-02
17653.24,974,2015-08-03
17463.133,974,2015-08-04
17471.006,974,2015-08-05
17430.627,974,2015-08-06
17455.494,974,2015-08-07
12285.079,974,2015-08-08
196.68018,974,2015-08-09
10179.944,974,2015-08-10
10216.271,974,2015-08-11
11731.304,974,2015-08-12
10393.344,974,2015-08-13
11309.454,974,2015-08-14
930.2304,974,2015-08-15
79.980644,974,2015-08-16
12380.483,974,2015-08-17
11799.416,974,2015-08-18
10813.202,974,2015-08-19
10341.924,974,2015-08-20
12810.861,974,2015-08-21
11450.253,974,2015-08-22
8.622624,974,2015-08-23
10142.896,974,2015-08-24
10933.5625,974,2015-08-25
9950.834,974,2015-08-26
9261.548,974,2015-08-27
11891.503,974,2015-08-28
8781.062,974,2015-08-29
161.3226,974,2015-08-30
14854.253,974,2015-08-31
13209.635,974,2015-09-01
11113.669,974,2015-09-02
11077.935,974,2015-09-03
16549.875,974,2015-09-04
11469.487,974,2015-09-05
117.679276,974,2015-09-06
9580.661,974,2015-09-07
8910.117,974,2015-09-08
8774.809,974,2015-09-09
9404.654,974,2015-09-10
13379.651,974,2015-09-11
12613.99,974,2015-09-12
114.06093,974,2015-09-13
14792.983,974,2015-09-14
14609.525,974,2015-09-15
12984.348,974,2015-09-16
14618.657,974,2015-09-17
5579.6646,975,2015-08-01
101.20464,975,2015-08-02
11236.6045,975,2015-08-03
10249.249,975,2015-08-04
10034.473,975,2015-08-05
10878.304,975,2015-08-06
11240.406,975,2015-08-07
6169.874,975,2015-08-08
526.00024,975,2015-08-09
7915.9233,975,2015-08-10
7155.15,975,2015-08-11
6888.8716,975,2015-08-12
7170.6934,975,2015-08-13
8600.126,975,2015-08-14
6721.355,975,2015-08-15
420.30286,975,2015-08-16
7901.7905,975,2015-08-17
8812.973,975,2015-08-18
8992.391,975,2015-08-19
6794.527,975,2015-08-20
9623.93,975,2015-08-21
6313.433,975,2015-08-22
373.47952,975,2015-08-23
7862.412,975,2015-08-24
7861.851,975,2015-08-25
6438.0244,975,2015-08-26
6827.2817,975,2015-08-27
7590.097,975,2015-08-28
4919.852,975,2015-08-29
646.50946,975,2015-08-30
13293.539,975,2015-08-31
12049.896,975,2015-09-01
11866.918,975,2015-09-02
12929.879,975,2015-09-03
14413.195,975,2015-09-04
7491.6133,975,2015-09-05
416.92715,975,2015-09-06
10310.9795,975,2015-09-07
7779.0034,975,2015-09-08
8121.252,975,2015-09-09
8945.162,975,2015-09-10
11583.44,975,2015-09-11
7830.062,975,2015-09-12
616.92365,975,2015-09-13
12702.174,975,2015-09-14
13686.191,975,2015-09-15
13366.513,975,2015-09-16
13333.575,975,2015-09-17
4541.8926,976,2015-08-01
111.33442,976,2015-08-02
10298.212,976,2015-08-03
9706.158,976,2015-08-04
9233.537,976,2015-08-05
9274.321,976,2015-08-06
9930.119,976,2015-08-07
6049.7285,976,2015-08-08
367.53244,976,2015-08-09
7624.699,976,2015-08-10
6358.2583,976,2015-08-11
6373.36,976,2015-08-12
6229.862,976,2015-08-13
7961.599,976,2015-08-14
6282.6616,976,2015-08-15
341.74756,976,2015-08-16
7411.5195,976,2015-08-17
8662.742,976,2015-08-18
8167.075,976,2015-08-19
7191.123,976,2015-08-20
8834.728,976,2015-08-21
4029.5122,976,2015-08-22
402.11545,976,2015-08-23
7361.138,976,2015-08-24
7279.996,976,2015-08-25
6638.3794,976,2015-08-26
6510.998,976,2015-08-27
7982.507,976,2015-08-28
3678.4119,976,2015-08-29
182.80408,976,2015-08-30
12698.042,976,2015-08-31
12396.221,976,2015-09-01
11984.5205,976,2015-09-02
10716.405,976,2015-09-03
15327.149,976,2015-09-04
7295.576,976,2015-09-05
14.21444,976,2015-09-06
8765.894,976,2015-09-07
7141.0356,976,2015-09-08
7084.019,976,2015-09-09
6003.521,976,2015-09-10
9429.755,976,2015-09-11
7296.511,976,2015-09-12
255.3228,976,2015-09-13
11755.476,976,2015-09-14
13210.919,976,2015-09-15
12884.567,976,2015-09-16
12202.205,976,2015-09-17
2981.3513,977,2015-08-01
72.90669,977,2015-08-02
7312.2383,977,2015-08-03
6083.451,977,2015-08-04
6008.04,977,2015-08-05
6237.011,977,2015-08-06
6496.0474,977,2015-08-07
2982.2412,977,2015-08-08
330.22708,977,2015-08-09
4208.547,977,2015-08-10
3378.9316,977,2015-08-11
4186.8755,977,2015-08-12
4475.4907,977,2015-08-13
5835.9463,977,2015-08-14
3025.4116,977,2015-08-15
232.8109,977,2015-08-16
6549.1807,977,2015-08-17
6319.9194,977,2015-08-18
6373.512,977,2015-08-19
6998.2886,977,2015-08-20
7728.6963,977,2015-08-21
3673.5566,977,2015-08-22
371.80057,977,2015-08-23
5657.222,977,2015-08-24
5351.854,977,2015-08-25
5591.7407,977,2015-08-26
5602.4077,977,2015-08-27
6529.456,977,2015-08-28
3211.748,977,2015-08-29
134.22948,977,2015-08-30
11720.58,977,2015-08-31
9923.556,977,2015-09-01
9768.47,977,2015-09-02
11076.343,977,2015-09-03
12896.186,977,2015-09-04
4728.03,977,2015-09-05
-29.395563,977,2015-09-06
6744.303,977,2015-09-07
4931.007,977,2015-09-08
4996.4487,977,2015-09-09
